gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
4513270869	b23c2479-214f-4160-9f98-bd3831ab131b	MZLU:Entomology:MZLU-DIPT00001725	Animalia	Arthropoda	Insecta	Diptera	Asilidae	Laphria	Laphria gibbosa		SPECIES	Laphria gibbosa (Linnaeus, 1758)	Laphria gibbosa (Linnaeus, 1758)	(Linnaeus, 1758)	SE	Södra Vi		PRESENT	1	c0758a16-296b-4ec3-97fd-8a057d9060f3	57.75	15.8							1926-08-02	2	8	1926	4515211	4515211	PRESERVED_SPECIMEN	MZLU	Entomology	1725				CC_BY_NC_4_0		Gaunitz, Daniel V. M. (1894-1955)			2025-01-05T02:08:22.716Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4513270868	b23c2479-214f-4160-9f98-bd3831ab131b	MZLU:Entomology:MZLU-DIPT00001721	Animalia	Arthropoda	Insecta	Diptera	Asilidae	Laphria	Laphria gibbosa		SPECIES	Laphria gibbosa (Linnaeus, 1758)	Laphria gibbosa (Linnaeus, 1758)	(Linnaeus, 1758)	SE	Bolmen		PRESENT	1	c0758a16-296b-4ec3-97fd-8a057d9060f3	56.816527	13.700721	5000.0						1945-07-01/1945-07-30		7	1945	4515211	4515211	PRESERVED_SPECIMEN	MZLU	Entomology	1721				CC_BY_NC_4_0					2025-01-05T02:08:21.901Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4513270867	b23c2479-214f-4160-9f98-bd3831ab131b	MZLU:Entomology:MZLU-DIPT00001718	Animalia	Arthropoda	Insecta	Diptera	Asilidae	Laphria	Laphria gibbosa		SPECIES	Laphria gibbosa (Linnaeus, 1758)	Laphria gibbosa (Linnaeus, 1758)	(Linnaeus, 1758)	SE	Åhus		PRESENT	1	c0758a16-296b-4ec3-97fd-8a057d9060f3	55.9167	14.2833							1917-08-01/1917-08-30		8	1917	4515211	4515211	PRESERVED_SPECIMEN	MZLU	Entomology	1718		WAHLGREN, E.		CC_BY_NC_4_0		Wahlgren, Einar (1874-1963)			2025-01-05T02:08:22.692Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4513270866	b23c2479-214f-4160-9f98-bd3831ab131b	MZLU:Entomology:MZLU-DIPT00001714	Animalia	Arthropoda	Insecta	Diptera	Asilidae	Laphria	Laphria gibbosa		SPECIES	Laphria gibbosa (Linnaeus, 1758)	Laphria gibbosa (Linnaeus, 1758)	(Linnaeus, 1758)	SE	Åhus		PRESENT	1	c0758a16-296b-4ec3-97fd-8a057d9060f3	55.9167	14.2833							1945			1945	4515211	4515211	PRESERVED_SPECIMEN	MZLU	Entomology	1714				CC_BY_NC_4_0		EK			2025-01-05T02:08:21.935Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4513270864	b23c2479-214f-4160-9f98-bd3831ab131b	MZLU:Entomology:MZLU-DIPT00001707	Animalia	Arthropoda	Insecta	Diptera	Asilidae	Laphria	Laphria gibbosa		SPECIES	Laphria gibbosa (Linnaeus, 1758)	Laphria gibbosa (Linnaeus, 1758)	(Linnaeus, 1758)	SE	Åhus		PRESENT	1	c0758a16-296b-4ec3-97fd-8a057d9060f3	55.9167	14.2833							1917-07-16	16	7	1917	4515211	4515211	PRESERVED_SPECIMEN	MZLU	Entomology	1707		WAHLGREN, E.		CC_BY_NC_4_0		Wahlgren, Einar (1874-1963)			2025-01-05T02:08:22.716Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4513270863	b23c2479-214f-4160-9f98-bd3831ab131b	MZLU:Entomology:MZLU-DIPT00001703	Animalia	Arthropoda	Insecta	Diptera	Asilidae	Laphria	Laphria gibbosa		SPECIES	Laphria gibbosa (Linnaeus, 1758)	Laphria gibbosa (Linnaeus, 1758)	(Linnaeus, 1758)	SE	Klammersbäck		PRESENT	1	c0758a16-296b-4ec3-97fd-8a057d9060f3	55.70889	14.17972							1948-07-02	2	7	1948	4515211	4515211	PRESERVED_SPECIMEN	MZLU	Entomology	1703				CC_BY_NC_4_0		Tjeder, Bo (1901-1992)			2025-01-05T02:08:21.900Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4513270862	b23c2479-214f-4160-9f98-bd3831ab131b	MZLU:Entomology:MZLU-DIPT00001699	Animalia	Arthropoda	Insecta	Diptera	Asilidae	Laphria	Laphria gibbosa		SPECIES	Laphria gibbosa (Linnaeus, 1758)	Laphria gibbosa (Linnaeus, 1758)	(Linnaeus, 1758)	SE	Stockholm		PRESENT	1	c0758a16-296b-4ec3-97fd-8a057d9060f3	59.325659	18.070364	10000.0										4515211	4515211	PRESERVED_SPECIMEN	MZLU	Entomology	1699				CC_BY_NC_4_0		BMR			2025-01-05T02:08:22.716Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4513269935	b23c2479-214f-4160-9f98-bd3831ab131b	MZLU:Entomology:MZLU-DIPT00001742	Animalia	Arthropoda	Insecta	Diptera	Asilidae	Laphria	Laphria gibbosa		SPECIES	Laphria gibbosa (Linnaeus, 1758)	Laphria gibbosa (Linnaeus, 1758)	(Linnaeus, 1758)	SE	Lovö		PRESENT	1	c0758a16-296b-4ec3-97fd-8a057d9060f3	59.321373	17.839909	5000.0						1938-08-05	5	8	1938	4515211	4515211	PRESERVED_SPECIMEN	MZLU	Entomology	1742				CC_BY_NC_4_0		HV			2025-01-05T02:08:21.945Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4513269934	b23c2479-214f-4160-9f98-bd3831ab131b	MZLU:Entomology:MZLU-DIPT00001739	Animalia	Arthropoda	Insecta	Diptera	Asilidae	Laphria	Laphria gibbosa		SPECIES	Laphria gibbosa (Linnaeus, 1758)	Laphria gibbosa (Linnaeus, 1758)	(Linnaeus, 1758)	SE	Vreta		PRESENT	1	c0758a16-296b-4ec3-97fd-8a057d9060f3	59.43333	16.61667							1900-07-01/1900-07-30		7	1900	4515211	4515211	PRESERVED_SPECIMEN	MZLU	Entomology	1739				CC_BY_NC_4_0		Bengtsson, Simon (1860-1939)			2025-01-05T02:08:21.914Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4513269933	b23c2479-214f-4160-9f98-bd3831ab131b	MZLU:Entomology:MZLU-DIPT00001735	Animalia	Arthropoda	Insecta	Diptera	Asilidae	Laphria	Laphria gibbosa		SPECIES	Laphria gibbosa (Linnaeus, 1758)	Laphria gibbosa (Linnaeus, 1758)	(Linnaeus, 1758)	SE	Stockholm		PRESENT	1	c0758a16-296b-4ec3-97fd-8a057d9060f3	59.325659	18.070364	10000.0						1926-08		8	1926	4515211	4515211	PRESERVED_SPECIMEN	MZLU	Entomology	1735				CC_BY_NC_4_0		Gaunitz, Carl Bertil (1895-1969)			2025-01-05T02:08:22.710Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4513269932	b23c2479-214f-4160-9f98-bd3831ab131b	MZLU:Entomology:MZLU-DIPT00001731	Animalia	Arthropoda	Insecta	Diptera	Asilidae	Laphria	Laphria gibbosa		SPECIES	Laphria gibbosa (Linnaeus, 1758)	Laphria gibbosa (Linnaeus, 1758)	(Linnaeus, 1758)	SE	Tollstorp [Nedre Tollstorp]		PRESENT	1	c0758a16-296b-4ec3-97fd-8a057d9060f3	58.35278	15.51917							1935-07-14	14	7	1935	4515211	4515211	PRESERVED_SPECIMEN	MZLU	Entomology	1731				CC_BY_NC_4_0		Gaunitz, Daniel V. M. (1894-1955)			2025-01-05T02:08:22.761Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4513269931	b23c2479-214f-4160-9f98-bd3831ab131b	MZLU:Entomology:MZLU-DIPT00001728	Animalia	Arthropoda	Insecta	Diptera	Asilidae	Laphria	Laphria gibbosa		SPECIES	Laphria gibbosa (Linnaeus, 1758)	Laphria gibbosa (Linnaeus, 1758)	(Linnaeus, 1758)	SE	Vaggeryd		PRESENT	1	c0758a16-296b-4ec3-97fd-8a057d9060f3	57.5	14.11667							1942-07-21	21	7	1942	4515211	4515211	PRESERVED_SPECIMEN	MZLU	Entomology	1728				CC_BY_NC_4_0		RO			2025-01-05T02:08:21.944Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4513269930	b23c2479-214f-4160-9f98-bd3831ab131b	MZLU:Entomology:MZLU-DIPT00001724	Animalia	Arthropoda	Insecta	Diptera	Asilidae	Laphria	Laphria gibbosa		SPECIES	Laphria gibbosa (Linnaeus, 1758)	Laphria gibbosa (Linnaeus, 1758)	(Linnaeus, 1758)	SE	Bassegöl		PRESENT	1	c0758a16-296b-4ec3-97fd-8a057d9060f3	57.0525	15.98889							1934-08-03	3	8	1934	4515211	4515211	PRESERVED_SPECIMEN	MZLU	Entomology	1724				CC_BY_NC_4_0		GT			2025-01-05T02:08:21.943Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4513269929	b23c2479-214f-4160-9f98-bd3831ab131b	MZLU:Entomology:MZLU-DIPT00001720	Animalia	Arthropoda	Insecta	Diptera	Asilidae	Laphria	Laphria gibbosa		SPECIES	Laphria gibbosa (Linnaeus, 1758)	Laphria gibbosa (Linnaeus, 1758)	(Linnaeus, 1758)	SE	Enslöv		PRESENT	1	c0758a16-296b-4ec3-97fd-8a057d9060f3	56.75	12.95	1000.0						1949-08-12	12	8	1949	4515211	4515211	PRESERVED_SPECIMEN	MZLU	Entomology	1720				CC_BY_NC_4_0		Andersson, Hugo (1927-2008)			2025-01-05T02:08:21.914Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4513269928	b23c2479-214f-4160-9f98-bd3831ab131b	MZLU:Entomology:MZLU-DIPT00001717	Animalia	Arthropoda	Insecta	Diptera	Asilidae	Laphria	Laphria gibbosa		SPECIES	Laphria gibbosa (Linnaeus, 1758)	Laphria gibbosa (Linnaeus, 1758)	(Linnaeus, 1758)	SE	Vånga, Grönhult		PRESENT	1	c0758a16-296b-4ec3-97fd-8a057d9060f3	56.228705	14.392476	1000.0						1908-07-03	3	7	1908	4515211	4515211	PRESERVED_SPECIMEN	MZLU	Entomology	1717				CC_BY_NC_4_0		Ammitzböll, I. F. C. (1847-1934)			2025-01-05T02:08:22.710Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4513269927	b23c2479-214f-4160-9f98-bd3831ab131b	MZLU:Entomology:MZLU-DIPT00001713	Animalia	Arthropoda	Insecta	Diptera	Asilidae	Laphria	Laphria gibbosa		SPECIES	Laphria gibbosa (Linnaeus, 1758)	Laphria gibbosa (Linnaeus, 1758)	(Linnaeus, 1758)	SE	Nosaby		PRESENT	1	c0758a16-296b-4ec3-97fd-8a057d9060f3	56.05	14.2	5000.0						1900-01-01/1950-12-30				4515211	4515211	PRESERVED_SPECIMEN	MZLU	Entomology	1713				CC_BY_NC_4_0		Rosén, Helge (1885-1950)			2025-01-05T02:08:22.761Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4513269926	b23c2479-214f-4160-9f98-bd3831ab131b	MZLU:Entomology:MZLU-DIPT00001706	Animalia	Arthropoda	Insecta	Diptera	Asilidae	Laphria	Laphria gibbosa		SPECIES	Laphria gibbosa (Linnaeus, 1758)	Laphria gibbosa (Linnaeus, 1758)	(Linnaeus, 1758)	SE	Åhus		PRESENT	1	c0758a16-296b-4ec3-97fd-8a057d9060f3	55.9167	14.2833							1913-07-01/1913-07-30		7	1913	4515211	4515211	PRESERVED_SPECIMEN	MZLU	Entomology	1706				CC_BY_NC_4_0		Rosén, Helge (1885-1950)			2025-01-05T02:08:21.943Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4513269925	b23c2479-214f-4160-9f98-bd3831ab131b	MZLU:Entomology:MZLU-DIPT00001702	Animalia	Arthropoda	Insecta	Diptera	Asilidae	Laphria	Laphria gibbosa		SPECIES	Laphria gibbosa (Linnaeus, 1758)	Laphria gibbosa (Linnaeus, 1758)	(Linnaeus, 1758)	SE	Åhus		PRESENT	1	c0758a16-296b-4ec3-97fd-8a057d9060f3	55.9167	14.2833							1911-07-01/1911-07-30		7	1911	4515211	4515211	PRESERVED_SPECIMEN	MZLU	Entomology	1702				CC_BY_NC_4_0		Rosén, Helge (1885-1950)			2025-01-05T02:08:21.913Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4513269924	b23c2479-214f-4160-9f98-bd3831ab131b	MZLU:Entomology:MZLU-DIPT00001698	Animalia	Arthropoda	Insecta	Diptera	Asilidae	Laphria	Laphria gibbosa		SPECIES	Laphria gibbosa (Linnaeus, 1758)	Laphria gibbosa (Linnaeus, 1758)	(Linnaeus, 1758)	SE	Borensberg		PRESENT	1	c0758a16-296b-4ec3-97fd-8a057d9060f3	58.562344	15.281769	5000.0						1927-08-03/1927-09-04			1927	4515211	4515211	PRESERVED_SPECIMEN	MZLU	Entomology	1698				CC_BY_NC_4_0		Gaunitz, Carl Bertil (1895-1969)			2025-01-05T02:08:21.943Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4513266892	b23c2479-214f-4160-9f98-bd3831ab131b	MZLU:Entomology:MZLU-DIPT00001756	Animalia	Arthropoda	Insecta	Diptera	Asilidae	Laphria	Laphria gibbosa		SPECIES	Laphria gibbosa (Linnaeus, 1758)	Laphria gibbosa (Linnaeus, 1758)	(Linnaeus, 1758)	SE	Stjernarp		PRESENT	1	c0758a16-296b-4ec3-97fd-8a057d9060f3	56.63334	12.98722							1961-10-01	1	10	1961	4515211	4515211	PRESERVED_SPECIMEN	MZLU	Entomology	1756				CC_BY_NC_4_0					2025-01-05T02:08:21.922Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4513266890	b23c2479-214f-4160-9f98-bd3831ab131b	MZLU:Entomology:MZLU-DIPT00001749	Animalia	Arthropoda	Insecta	Diptera	Asilidae	Laphria	Laphria gibbosa		SPECIES	Laphria gibbosa (Linnaeus, 1758)	Laphria gibbosa (Linnaeus, 1758)	(Linnaeus, 1758)	SE	Sandviken		PRESENT	1	c0758a16-296b-4ec3-97fd-8a057d9060f3	60.55	14.81667							1917-07-01/1917-07-30		7	1917	4515211	4515211	PRESERVED_SPECIMEN	MZLU	Entomology	1749				CC_BY_NC_4_0		Tjeder, Bo (1901-1992)			2025-01-05T02:08:21.902Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4513266889	b23c2479-214f-4160-9f98-bd3831ab131b	MZLU:Entomology:MZLU-DIPT00001745	Animalia	Arthropoda	Insecta	Diptera	Asilidae	Laphria	Laphria gibbosa		SPECIES	Laphria gibbosa (Linnaeus, 1758)	Laphria gibbosa (Linnaeus, 1758)	(Linnaeus, 1758)	SE	Munkfors		PRESENT	1	c0758a16-296b-4ec3-97fd-8a057d9060f3	59.835347	13.534415	1000.0						1951-08-01	1	8	1951	4515211	4515211	PRESERVED_SPECIMEN	MZLU	Entomology	1745				CC_BY_NC_4_0		RO			2025-01-05T02:08:22.692Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4513266888	b23c2479-214f-4160-9f98-bd3831ab131b	MZLU:Entomology:MZLU-DIPT00001741	Animalia	Arthropoda	Insecta	Diptera	Asilidae	Laphria	Laphria gibbosa		SPECIES	Laphria gibbosa (Linnaeus, 1758)	Laphria gibbosa (Linnaeus, 1758)	(Linnaeus, 1758)	SE	Rindö		PRESENT	1	c0758a16-296b-4ec3-97fd-8a057d9060f3	59.39944	18.39833							1940-07-08	8	7	1940	4515211	4515211	PRESERVED_SPECIMEN	MZLU	Entomology	1741				CC_BY_NC_4_0		BH			2025-01-05T02:08:21.936Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4513266887	b23c2479-214f-4160-9f98-bd3831ab131b	MZLU:Entomology:MZLU-DIPT00001738	Animalia	Arthropoda	Insecta	Diptera	Asilidae	Laphria	Laphria gibbosa		SPECIES	Laphria gibbosa (Linnaeus, 1758)	Laphria gibbosa (Linnaeus, 1758)	(Linnaeus, 1758)	SE	Åkers Styckebruk		PRESENT	1	c0758a16-296b-4ec3-97fd-8a057d9060f3	59.25	17.08333											4515211	4515211	PRESERVED_SPECIMEN	MZLU	Entomology	1738				CC_BY_NC_4_0					2025-01-05T02:08:21.920Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4513266886	b23c2479-214f-4160-9f98-bd3831ab131b	MZLU:Entomology:MZLU-DIPT00001734	Animalia	Arthropoda	Insecta	Diptera	Asilidae	Laphria	Laphria gibbosa		SPECIES	Laphria gibbosa (Linnaeus, 1758)	Laphria gibbosa (Linnaeus, 1758)	(Linnaeus, 1758)	SE	Stockholm		PRESENT	1	c0758a16-296b-4ec3-97fd-8a057d9060f3	59.325659	18.070364	10000.0						1926-08		8	1926	4515211	4515211	PRESERVED_SPECIMEN	MZLU	Entomology	1734				CC_BY_NC_4_0		Gaunitz, Carl Bertil (1895-1969)			2025-01-05T02:08:22.717Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4513266885	b23c2479-214f-4160-9f98-bd3831ab131b	MZLU:Entomology:MZLU-DIPT00001730	Animalia	Arthropoda	Insecta	Diptera	Asilidae	Laphria	Laphria gibbosa		SPECIES	Laphria gibbosa (Linnaeus, 1758)	Laphria gibbosa (Linnaeus, 1758)	(Linnaeus, 1758)	SE	Linköping		PRESENT	1	c0758a16-296b-4ec3-97fd-8a057d9060f3	58.38014	15.668445	5000.0										4515211	4515211	PRESERVED_SPECIMEN	MZLU	Entomology	1730				CC_BY_NC_4_0					2025-01-05T02:08:21.901Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4513266884	b23c2479-214f-4160-9f98-bd3831ab131b	MZLU:Entomology:MZLU-DIPT00001727	Animalia	Arthropoda	Insecta	Diptera	Asilidae	Laphria	Laphria gibbosa		SPECIES	Laphria gibbosa (Linnaeus, 1758)	Laphria gibbosa (Linnaeus, 1758)	(Linnaeus, 1758)	SE	Västervik		PRESENT	1	c0758a16-296b-4ec3-97fd-8a057d9060f3	57.7577	16.6369	10000.0						1911-07-09	9	7	1911	4515211	4515211	PRESERVED_SPECIMEN	MZLU	Entomology	1727				CC_BY_NC_4_0		Ringdahl, Oscar (1885-1966)			2025-01-05T02:08:22.692Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4513266883	b23c2479-214f-4160-9f98-bd3831ab131b	MZLU:Entomology:MZLU-DIPT00001723	Animalia	Arthropoda	Insecta	Diptera	Asilidae	Laphria	Laphria gibbosa		SPECIES	Laphria gibbosa (Linnaeus, 1758)	Laphria gibbosa (Linnaeus, 1758)	(Linnaeus, 1758)	SE	Hultsfred		PRESENT	1	c0758a16-296b-4ec3-97fd-8a057d9060f3	57.495027	15.846319	5000.0						1955			1955	4515211	4515211	PRESERVED_SPECIMEN	MZLU	Entomology	1723				CC_BY_NC_4_0		Gaunitz, Carl Bertil (1895-1969)			2025-01-05T02:08:21.935Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4513266882	b23c2479-214f-4160-9f98-bd3831ab131b	MZLU:Entomology:MZLU-DIPT00001716	Animalia	Arthropoda	Insecta	Diptera	Asilidae	Laphria	Laphria gibbosa		SPECIES	Laphria gibbosa (Linnaeus, 1758)	Laphria gibbosa (Linnaeus, 1758)	(Linnaeus, 1758)	SE	Ystad		PRESENT	1	c0758a16-296b-4ec3-97fd-8a057d9060f3	55.4295	13.8201	10000.0						1908-07-18	18	7	1908	4515211	4515211	PRESERVED_SPECIMEN	MZLU	Entomology	1716				CC_BY_NC_4_0		Ammitzböll, I. F. C. (1847-1934)			2025-01-05T02:08:22.716Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4513266881	b23c2479-214f-4160-9f98-bd3831ab131b	MZLU:Entomology:MZLU-DIPT00001712	Animalia	Arthropoda	Insecta	Diptera	Asilidae	Laphria	Laphria gibbosa		SPECIES	Laphria gibbosa (Linnaeus, 1758)	Laphria gibbosa (Linnaeus, 1758)	(Linnaeus, 1758)	SE	Åhus		PRESENT	1	c0758a16-296b-4ec3-97fd-8a057d9060f3	55.9167	14.2833							1913-07-01/1913-07-30		7	1913	4515211	4515211	PRESERVED_SPECIMEN	MZLU	Entomology	1712				CC_BY_NC_4_0		Rosén, Helge (1885-1950)			2025-01-05T02:08:21.901Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4513266880	b23c2479-214f-4160-9f98-bd3831ab131b	MZLU:Entomology:MZLU-DIPT00001709	Animalia	Arthropoda	Insecta	Diptera	Asilidae	Laphria	Laphria gibbosa		SPECIES	Laphria gibbosa (Linnaeus, 1758)	Laphria gibbosa (Linnaeus, 1758)	(Linnaeus, 1758)	SE	Åhus		PRESENT	1	c0758a16-296b-4ec3-97fd-8a057d9060f3	55.9167	14.2833							1913-07-01/1913-07-30		7	1913	4515211	4515211	PRESERVED_SPECIMEN	MZLU	Entomology	1709				CC_BY_NC_4_0		Rosén, Helge (1885-1950)			2025-01-05T02:08:22.692Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4513266879	b23c2479-214f-4160-9f98-bd3831ab131b	MZLU:Entomology:MZLU-DIPT00001705	Animalia	Arthropoda	Insecta	Diptera	Asilidae	Laphria	Laphria gibbosa		SPECIES	Laphria gibbosa (Linnaeus, 1758)	Laphria gibbosa (Linnaeus, 1758)	(Linnaeus, 1758)	SE	Åhus		PRESENT	1	c0758a16-296b-4ec3-97fd-8a057d9060f3	55.9167	14.2833							1913-07-01/1913-07-30		7	1913	4515211	4515211	PRESERVED_SPECIMEN	MZLU	Entomology	1705				CC_BY_NC_4_0		Rosén, Helge (1885-1950)			2025-01-05T02:08:21.934Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4513266878	b23c2479-214f-4160-9f98-bd3831ab131b	MZLU:Entomology:MZLU-DIPT00001701	Animalia	Arthropoda	Insecta	Diptera	Asilidae	Laphria	Laphria gibbosa		SPECIES	Laphria gibbosa (Linnaeus, 1758)	Laphria gibbosa (Linnaeus, 1758)	(Linnaeus, 1758)	SE	Ilstorp		PRESENT	1	c0758a16-296b-4ec3-97fd-8a057d9060f3	55.61667	13.65							1853-07-15/1895-07-15				4515211	4515211	PRESERVED_SPECIMEN	MZLU	Entomology	1701				CC_BY_NC_4_0		Roth, C. D. E. (1831-98)			2025-01-05T02:08:21.907Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4513266877	b23c2479-214f-4160-9f98-bd3831ab131b	MZLU:Entomology:MZLU-DIPT00001697	Animalia	Arthropoda	Insecta	Diptera	Asilidae	Laphria	Laphria gibbosa		SPECIES	Laphria gibbosa (Linnaeus, 1758)	Laphria gibbosa (Linnaeus, 1758)	(Linnaeus, 1758)	FI	Karhumäki		PRESENT	1	c0758a16-296b-4ec3-97fd-8a057d9060f3	62.81667	24.46667											4515211	4515211	PRESERVED_SPECIMEN	MZLU	Entomology	1697				CC_BY_NC_4_0		CJ			2025-01-05T02:08:21.934Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
